filename,l*,a*,b*,skin_tone,undertone
img6671.jpg,58.92,13.02,16.03,medium,neutral
img4066.jpg,59.06,20.84,29.87,medium,warm
img3709.jpg,41.78,15.62,11.81,medium,unclassified
img2417.jpg,70.54,18.52,28.91,light,warm
img5378.jpg,62.3,16.55,19.93,medium,warm
img2371.jpg,57.88,20.26,24.79,medium,warm
img4700.jpg,81.65,4.12,8.35,light,cool
img7209.jpg,46.44,11.98,11.32,medium,unclassified
img1678.jpg,63.14,24.57,39.28,medium,warm
img6117.jpg,52.93,32.73,33.16,medium,warm
img2359.jpg,64.69,8.0,25.03,medium,unclassified
img4728.jpg,76.45,12.34,18.74,light,neutral
img1888.jpg,79.82,7.65,10.32,light,cool
img1650.jpg,72.17,11.51,13.95,light,neutral
img6659.jpg,53.61,10.8,2.65,medium,unclassified
img6881.jpg,32.63,17.23,20.69,dark,warm
img7547.jpg,58.83,18.5,22.71,medium,warm
img3721.jpg,71.88,14.61,14.63,light,neutral
img5350.jpg,50.43,21.43,19.85,medium,warm
img3735.jpg,67.79,17.8,25.45,medium,warm
img5344.jpg,83.58,5.18,22.42,light,unclassified
img7553.jpg,71.55,19.22,24.09,light,warm
img5422.jpg,47.2,14.97,11.23,medium,unclassified
img3053.jpg,56.98,13.23,24.97,medium,unclassified
img1877.jpg,31.48,19.38,14.19,dark,unclassified
img3906.jpg,61.44,17.73,20.14,medium,warm
img3912.jpg,46.98,14.9,16.45,medium,neutral
img1693.jpg,61.58,13.81,25.85,medium,unclassified
img500.jpg,54.04,14.43,12.86,medium,unclassified
img3084.jpg,65.77,24.68,44.69,medium,warm
img4933.jpg,47.04,13.0,24.16,medium,unclassified
img5393.jpg,65.1,14.14,19.06,medium,neutral
img266.jpg,73.59,7.87,7.69,light,cool
img6842.jpg,52.47,16.43,15.85,medium,warm
img7584.jpg,57.03,24.33,28.04,medium,warm
img7590.jpg,49.34,14.87,19.27,medium,neutral
img4099.jpg,71.79,10.81,17.73,light,neutral
img3090.jpg,49.18,24.59,34.79,medium,warm
img6467.jpg,44.51,11.05,17.77,medium,neutral
img2601.jpg,62.62,23.33,32.71,medium,warm
img4270.jpg,57.46,19.14,26.34,medium,warm
img4516.jpg,59.49,15.24,12.11,medium,unclassified
img5608.jpg,53.26,16.92,20.81,medium,warm
img925.jpg,62.71,11.86,12.58,medium,unclassified
img6301.jpg,57.47,17.28,16.86,medium,warm
img931.jpg,70.52,12.51,18.11,light,neutral
img6315.jpg,47.75,13.5,16.71,medium,neutral
img4502.jpg,72.31,24.16,20.23,light,warm
img2615.jpg,51.03,21.77,19.91,medium,warm
img4264.jpg,39.33,14.75,20.47,dark,unclassified
img6473.jpg,42.94,20.35,20.11,medium,warm
img5152.jpg,65.08,19.14,26.67,medium,warm
img3523.jpg,69.82,9.52,9.8,medium,cool
img1334.jpg,70.51,21.03,2.04,light,unclassified
img7023.jpg,64.61,25.3,21.46,medium,warm
img3245.jpg,68.58,15.62,19.9,medium,warm
img5634.jpg,53.74,20.9,21.41,medium,warm
img3251.jpg,55.68,13.67,21.83,medium,unclassified
img5620.jpg,64.46,9.44,21.59,medium,unclassified
img6329.jpg,67.05,19.59,25.9,medium,warm
img1446.jpg,65.05,13.03,14.44,medium,neutral
img7037.jpg,54.81,17.14,33.18,medium,warm
img5146.jpg,53.82,22.02,15.53,medium,warm
img4258.jpg,52.78,21.62,29.63,medium,warm
img5813.jpg,66.71,16.54,17.22,medium,warm
img5807.jpg,57.52,19.57,30.15,medium,warm
img6498.jpg,43.86,12.5,16.86,medium,neutral
img2826.jpg,57.35,12.49,22.33,medium,unclassified
img2198.jpg,61.39,11.99,24.86,medium,unclassified
img3286.jpg,40.46,27.69,26.47,medium,warm
img702.jpg,76.81,11.85,22.13,light,unclassified
img716.jpg,67.62,12.02,21.45,medium,unclassified
img1485.jpg,67.0,21.72,13.11,medium,unclassified
img2832.jpg,62.11,13.05,26.09,medium,unclassified
img5185.jpg,34.69,11.9,4.63,dark,unclassified
img717.jpg,66.5,25.04,15.58,medium,warm
img5190.jpg,49.95,5.86,14.88,medium,unclassified
img6499.jpg,58.47,18.8,27.88,medium,warm
img1490.jpg,74.7,15.96,23.74,light,warm
img703.jpg,75.23,16.49,12.13,light,unclassified
img3287.jpg,38.34,12.11,17.54,dark,neutral
img5806.jpg,54.38,10.4,20.69,medium,unclassified
img5812.jpg,44.27,23.15,28.28,medium,warm
img6328.jpg,44.15,18.95,11.54,medium,unclassified
img5621.jpg,62.02,11.24,8.28,medium,unclassified
img3250.jpg,82.39,10.42,24.28,light,unclassified
img4259.jpg,39.57,14.82,19.77,dark,neutral
img2628.jpg,49.36,8.77,9.27,medium,cool
img5147.jpg,69.96,14.73,16.16,medium,neutral
img1335.jpg,72.02,13.99,14.62,light,neutral
img3522.jpg,62.79,13.99,5.4,medium,unclassified
img5153.jpg,54.73,17.01,14.69,medium,unclassified
img7022.jpg,60.0,22.16,25.19,medium,warm
img918.jpg,68.01,8.56,12.04,medium,cool
img4503.jpg,37.8,11.98,4.11,dark,unclassified
img6314.jpg,46.03,15.28,16.99,medium,warm
img4265.jpg,38.59,9.34,5.48,dark,cool
img2614.jpg,55.39,20.56,19.97,medium,warm
img4271.jpg,43.15,16.73,16.45,medium,warm
img2600.jpg,60.5,21.15,25.32,medium,warm
img6466.jpg,27.6,12.38,11.36,dark,unclassified
img1309.jpg,62.11,22.83,27.41,medium,warm
img6300.jpg,58.61,7.19,8.35,medium,cool
img5609.jpg,47.84,27.6,32.0,medium,warm
img2166.jpg,73.33,16.48,13.7,light,unclassified
img4517.jpg,50.34,8.83,9.58,medium,cool
img4098.jpg,78.17,5.18,11.61,light,cool
img7591.jpg,48.68,18.4,4.83,medium,unclassified
img6857.jpg,50.82,20.45,17.45,medium,warm
img273.jpg,66.67,13.17,9.87,medium,unclassified
img4926.jpg,61.25,31.25,42.76,medium,warm
img3091.jpg,72.18,11.54,17.45,light,neutral
img3085.jpg,64.02,13.87,14.43,medium,neutral
img1692.jpg,50.68,23.1,35.69,medium,warm
img7585.jpg,48.86,19.01,16.3,medium,warm
img6843.jpg,46.78,21.21,15.47,medium,warm
img5392.jpg,49.24,19.52,19.51,medium,warm
img3913.jpg,62.79,17.47,24.9,medium,warm
img3907.jpg,58.36,32.65,28.2,medium,warm
img7552.jpg,62.71,20.54,21.18,medium,warm
img6894.jpg,63.91,17.7,27.24,medium,warm
img1123.jpg,61.25,11.42,13.86,medium,neutral
img5345.jpg,64.76,11.95,14.41,medium,neutral
img3052.jpg,41.17,14.68,15.63,medium,neutral
img5423.jpg,74.31,12.69,16.51,light,neutral
img7234.jpg,46.42,22.7,19.76,medium,warm
img7220.jpg,53.1,18.86,20.1,medium,warm
img4729.jpg,82.17,9.94,15.5,light,unclassified
img3046.jpg,64.42,21.55,22.83,medium,warm
img5437.jpg,55.3,9.46,23.04,medium,unclassified
img5351.jpg,67.93,17.27,24.74,medium,warm
img3720.jpg,33.34,14.09,19.35,dark,neutral
img6880.jpg,17.75,14.39,12.15,dark,unclassified
img1137.jpg,70.82,31.09,21.39,light,warm
img6658.jpg,50.47,26.02,26.24,medium,warm
img5379.jpg,73.77,15.86,17.26,light,warm
img2416.jpg,73.51,18.18,5.97,light,unclassified
img3708.jpg,26.89,5.93,1.27,dark,cool
img4067.jpg,62.31,23.1,27.4,medium,warm
img6670.jpg,53.88,22.87,25.73,medium,warm
img1679.jpg,43.05,16.41,4.02,medium,unclassified
img7208.jpg,47.6,15.94,20.97,medium,warm
img4701.jpg,74.09,13.65,16.44,light,neutral
img4715.jpg,84.3,9.09,16.33,light,unclassified
img2364.jpg,60.29,13.16,23.61,medium,unclassified
img6102.jpg,84.4,13.85,15.19,light,neutral
img298.jpg,65.53,18.76,17.11,medium,warm
img6664.jpg,76.46,17.34,20.87,light,warm
img2402.jpg,72.16,25.8,19.62,light,warm
img4073.jpg,45.35,14.73,19.95,medium,neutral
img3683.jpg,60.27,12.71,19.09,medium,neutral
img6923.jpg,66.55,13.65,7.45,medium,unclassified
img307.jpg,65.72,9.86,9.53,medium,cool
img1094.jpg,57.84,20.99,19.99,medium,warm
img7383.jpg,69.04,21.02,8.82,medium,unclassified
img461.jpg,59.94,18.16,29.37,medium,warm
img5594.jpg,63.72,27.02,30.38,medium,warm
img4852.jpg,44.78,5.18,9.91,medium,cool
img5580.jpg,67.7,4.32,8.39,medium,cool
img4846.jpg,30.06,15.05,19.15,dark,warm
img7397.jpg,45.05,13.94,10.23,medium,unclassified
img475.jpg,70.1,16.47,10.81,light,unclassified
img6937.jpg,56.62,21.19,35.56,medium,warm
img313.jpg,74.75,4.61,15.79,light,unclassified
img3697.jpg,65.76,14.53,18.72,medium,neutral
img3867.jpg,75.02,11.5,9.94,light,unclassified
img1916.jpg,56.79,11.26,5.9,medium,unclassified
img1902.jpg,64.59,11.39,13.39,medium,neutral
img449.jpg,70.75,10.09,21.85,light,unclassified
img3873.jpg,54.31,12.11,16.59,medium,neutral
img6738.jpg,46.82,12.65,18.77,medium,neutral
img1057.jpg,61.71,14.67,26.84,medium,unclassified
img7426.jpg,52.78,14.74,10.73,medium,unclassified
img16.jpg,64.15,16.89,23.49,medium,warm
img3640.jpg,64.32,15.27,21.83,medium,warm
img3898.jpg,71.92,8.59,27.43,light,unclassified
img5231.jpg,48.06,17.46,13.44,medium,unclassified
img5557.jpg,73.56,16.94,20.4,light,warm
img4891.jpg,52.66,18.34,24.15,medium,warm
img3126.jpg,68.86,18.36,20.85,medium,warm
img4649.jpg,41.71,4.25,5.46,medium,cool
img7340.jpg,55.31,16.93,24.21,medium,warm
img1731.jpg,71.79,23.91,14.39,light,unclassified
img7354.jpg,65.88,19.49,28.72,medium,warm
img1725.jpg,69.78,11.37,18.03,medium,neutral
img5543.jpg,46.15,9.9,11.53,medium,cool
img4885.jpg,41.15,2.07,-29.18,medium,cool
img3132.jpg,71.09,14.72,24.92,light,unclassified
img3654.jpg,50.27,23.45,17.38,medium,warm
img1043.jpg,69.86,18.18,9.42,medium,unclassified
img7432.jpg,51.89,11.88,9.55,medium,unclassified
img4113.jpg,50.18,15.29,19.31,medium,warm
img2562.jpg,65.23,18.25,14.06,medium,unclassified
img6704.jpg,70.01,8.93,7.04,light,cool
img6062.jpg,58.43,17.61,28.7,medium,warm
img2204.jpg,53.68,20.9,17.88,medium,warm
img4661.jpg,67.35,20.23,25.57,medium,warm
img7368.jpg,45.01,19.38,23.13,medium,warm
img1719.jpg,73.78,15.2,15.66,light,warm
img6076.jpg,59.72,20.95,28.02,medium,warm
img6710.jpg,58.46,20.69,21.09,medium,warm
img4107.jpg,68.96,14.06,24.33,medium,unclassified
img3668.jpg,52.13,18.44,17.46,medium,warm
img2576.jpg,71.71,9.01,12.86,light,cool
img5219.jpg,63.53,15.98,17.85,medium,warm
img5796.jpg,63.73,14.48,27.05,medium,unclassified
img1296.jpg,76.22,6.86,10.75,light,cool
img3481.jpg,78.38,11.37,13.6,light,neutral
img2947.jpg,83.85,10.8,9.8,light,unclassified
img3495.jpg,82.84,9.27,20.08,light,unclassified
img2953.jpg,68.43,16.19,21.42,medium,warm
img7195.jpg,41.71,20.86,22.19,medium,warm
img5782.jpg,53.2,20.09,18.84,medium,warm
img887.jpg,44.89,19.71,20.84,medium,warm
img5972.jpg,46.25,14.91,21.18,medium,unclassified
img139.jpg,75.91,15.33,16.42,light,warm
img5966.jpg,60.45,24.35,33.31,medium,warm
img893.jpg,58.31,0.0,0.0,medium,cool
img1533.jpg,72.0,16.62,13.06,light,unclassified
img3324.jpg,72.74,13.08,8.75,light,unclassified
img5755.jpg,69.75,15.59,9.54,medium,unclassified
img5033.jpg,52.69,9.81,13.27,medium,unclassified
img3442.jpg,72.29,27.4,42.27,light,warm
img2984.jpg,75.25,11.39,17.03,light,neutral
img1255.jpg,74.48,17.71,20.56,light,warm
img7630.jpg,74.53,16.63,18.24,light,warm
img1241.jpg,64.74,16.32,18.38,medium,warm
img5027.jpg,62.43,8.93,16.24,medium,unclassified
img4339.jpg,63.1,25.71,15.55,medium,warm
img2990.jpg,68.68,19.49,27.13,medium,warm
img5999.jpg,54.74,30.12,16.04,medium,warm
img3330.jpg,51.0,19.24,16.38,medium,warm
img5741.jpg,83.41,7.88,24.56,light,unclassified
img6248.jpg,38.62,15.9,21.85,dark,warm
img1527.jpg,74.02,13.86,9.78,light,unclassified
img7156.jpg,55.3,21.79,24.92,medium,warm
img4477.jpg,63.22,21.14,29.56,medium,warm
img5769.jpg,58.21,19.11,21.09,medium,warm
img6260.jpg,43.84,16.33,20.68,medium,warm
img844.jpg,75.26,10.16,62.05,light,unclassified
img1269.jpg,58.82,11.94,7.46,medium,unclassified
img6506.jpg,56.77,11.95,12.79,medium,unclassified
img2760.jpg,74.66,8.88,10.13,light,cool
img4311.jpg,39.83,47.96,39.74,dark,warm
img2774.jpg,53.95,22.93,32.06,medium,warm
img4305.jpg,29.25,7.57,13.27,dark,unclassified
img6512.jpg,65.01,16.84,15.71,medium,warm
img6274.jpg,71.59,16.11,34.16,light,warm
img4463.jpg,55.92,19.06,25.54,medium,warm
img2012.jpg,52.28,28.66,-1.56,medium,unclassified
img4313.jpg,60.8,12.18,19.4,medium,neutral
img6262.jpg,39.26,13.38,15.71,dark,neutral
img846.jpg,55.7,12.69,6.08,medium,unclassified
img4475.jpg,55.13,19.03,25.87,medium,warm
img7168.jpg,39.32,22.25,32.88,dark,warm
img1519.jpg,82.86,7.04,7.24,light,cool
img6510.jpg,65.61,22.3,18.29,medium,warm
img4307.jpg,51.01,16.19,30.61,medium,warm
img3468.jpg,62.21,12.75,5.33,medium,unclassified
img5019.jpg,72.63,16.27,19.8,light,warm
img6538.jpg,70.83,12.64,27.03,light,unclassified
img2986.jpg,61.06,18.75,26.58,medium,warm
img3440.jpg,55.68,18.37,12.95,medium,unclassified
img5031.jpg,55.74,20.44,26.4,medium,warm
img5757.jpg,48.35,19.52,22.63,medium,warm
img2038.jpg,46.89,7.81,9.09,medium,cool
img3326.jpg,62.75,8.45,17.58,medium,unclassified
img4449.jpg,53.93,25.57,28.56,medium,warm
img7140.jpg,41.05,20.15,10.58,medium,unclassified
img1531.jpg,52.94,21.81,13.7,medium,unclassified
img7154.jpg,75.61,8.64,5.28,light,cool
img1525.jpg,62.53,10.75,14.55,medium,neutral
img5743.jpg,52.3,22.15,34.42,medium,warm
img2992.jpg,51.92,21.8,22.23,medium,warm
img3454.jpg,43.65,23.64,25.94,medium,warm
img7632.jpg,39.32,23.93,27.63,dark,warm
img2979.jpg,67.5,9.74,12.2,medium,cool
img5970.jpg,64.95,8.22,1.74,medium,cool
img5964.jpg,61.81,17.73,16.45,medium,warm
img2945.jpg,63.34,12.89,18.95,medium,neutral
img3483.jpg,69.7,16.2,15.71,medium,warm
img107.jpg,65.75,24.07,29.48,medium,warm
img7183.jpg,48.93,16.41,10.95,medium,unclassified
img661.jpg,76.67,16.62,11.38,light,unclassified
img5794.jpg,38.55,15.39,16.02,dark,warm
img5958.jpg,64.08,18.97,20.98,medium,warm
img6289.jpg,63.71,19.34,25.9,medium,warm
img7197.jpg,63.94,14.61,20.33,medium,unclassified
img675.jpg,79.09,8.49,8.64,light,cool
img113.jpg,54.28,19.32,27.38,medium,warm
img1280.jpg,73.14,15.98,9.92,light,unclassified
img2789.jpg,70.94,18.81,23.98,light,warm
img3497.jpg,65.73,21.66,11.41,medium,unclassified
img4677.jpg,76.51,16.52,31.43,light,warm
img2206.jpg,72.24,25.8,11.94,light,unclassified
img6060.jpg,63.52,14.88,19.42,medium,neutral
img7418.jpg,61.49,21.32,30.82,medium,warm
img1069.jpg,69.28,12.25,15.2,medium,neutral
img6706.jpg,59.15,22.28,23.79,medium,warm
img2560.jpg,62.27,20.78,22.99,medium,warm
img4111.jpg,50.35,16.16,21.78,medium,warm
img28.jpg,69.15,26.46,29.81,medium,warm
img2574.jpg,69.24,13.63,12.46,medium,unclassified
img4105.jpg,64.44,11.5,14.44,medium,neutral
img6712.jpg,48.31,9.95,11.35,medium,cool
img6074.jpg,56.8,11.64,9.94,medium,unclassified
img488.jpg,81.28,4.01,20.4,light,unclassified
img4663.jpg,42.15,11.36,14.01,medium,neutral
img7342.jpg,43.43,12.16,13.9,medium,neutral
img3124.jpg,77.06,9.62,13.97,light,unclassified
img4893.jpg,43.81,17.12,26.62,medium,warm
img5555.jpg,74.02,10.84,17.11,light,neutral
img5233.jpg,60.95,14.41,19.94,medium,neutral
img3642.jpg,78.09,11.85,13.82,light,neutral
img14.jpg,60.59,15.43,19.71,medium,warm
img7424.jpg,57.95,19.49,25.34,medium,warm
img7430.jpg,49.08,26.0,24.66,medium,warm
img1041.jpg,72.38,12.97,19.24,light,neutral
img5227.jpg,73.05,9.32,15.15,light,unclassified
img2548.jpg,60.22,23.05,13.3,medium,unclassified
img3656.jpg,68.45,15.89,33.69,medium,warm
img4139.jpg,54.29,13.71,0.22,medium,unclassified
img3130.jpg,73.02,19.35,16.92,light,warm
img4887.jpg,54.6,18.39,25.87,medium,warm
img5541.jpg,59.24,21.34,34.06,medium,warm
img6048.jpg,42.43,19.12,26.66,medium,warm
img7356.jpg,66.72,15.6,18.13,medium,warm
img3865.jpg,80.09,9.66,14.06,light,unclassified
img339.jpg,63.02,19.87,24.44,medium,warm
img6909.jpg,74.55,11.68,13.87,light,neutral
img3871.jpg,64.68,15.93,24.88,medium,warm
img4878.jpg,32.26,14.68,15.82,dark,neutral
img1900.jpg,59.33,12.71,9.79,medium,unclassified
img4850.jpg,63.07,13.7,24.72,medium,unclassified
img5596.jpg,68.23,10.76,17.94,medium,neutral
img4688.jpg,60.84,19.65,18.22,medium,warm
img463.jpg,68.49,6.88,2.91,medium,cool
img1928.jpg,62.57,13.59,16.37,medium,neutral
img6921.jpg,48.89,16.53,25.76,medium,warm
img305.jpg,63.47,9.3,18.77,medium,unclassified
img3681.jpg,62.11,31.67,31.68,medium,warm
img3859.jpg,62.24,23.07,27.35,medium,warm
img3695.jpg,60.69,13.4,19.52,medium,neutral
img6935.jpg,70.2,6.25,11.9,light,cool
img311.jpg,80.22,13.46,13.14,light,neutral
img4844.jpg,43.43,13.1,13.82,medium,neutral
img5582.jpg,33.54,10.28,5.51,dark,unclassified
img2372.jpg,69.52,20.37,16.48,medium,warm
img6114.jpg,60.34,18.36,26.81,medium,warm
img6672.jpg,41.39,20.71,22.94,medium,warm
img2414.jpg,71.97,17.94,13.56,light,unclassified
img6666.jpg,63.57,12.88,10.64,medium,unclassified
img7578.jpg,60.95,14.21,14.87,medium,neutral
img5409.jpg,65.85,21.07,13.16,medium,unclassified
img2366.jpg,65.8,22.29,11.44,medium,unclassified
img4717.jpg,72.88,13.23,26.28,light,unclassified
img7236.jpg,59.23,21.57,21.88,medium,warm
img6128.jpg,78.26,9.79,13.77,light,unclassified
img5421.jpg,53.32,2.99,36.14,medium,unclassified
img3050.jpg,52.43,12.81,22.79,medium,unclassified
img4059.jpg,42.99,16.64,13.37,medium,unclassified
img3736.jpg,58.12,15.72,23.55,medium,warm
img2428.jpg,66.27,17.22,24.64,medium,warm
img5347.jpg,80.83,15.26,3.14,light,unclassified
img1121.jpg,59.85,23.55,24.4,medium,warm
img6896.jpg,59.19,19.74,23.14,medium,warm
img7550.jpg,60.27,21.61,21.55,medium,warm
img1135.jpg,79.47,15.43,6.9,light,unclassified
img7544.jpg,54.87,19.27,26.74,medium,warm
img3044.jpg,69.33,11.72,15.66,medium,neutral
img7222.jpg,53.97,17.71,15.55,medium,warm
img4918.jpg,77.98,8.24,8.17,light,cool
img3911.jpg,72.78,17.85,19.95,light,warm
img6869.jpg,54.98,16.01,15.92,medium,warm
img3905.jpg,60.94,29.69,28.43,medium,warm
img3093.jpg,52.48,13.53,15.86,medium,neutral
img4924.jpg,35.73,17.61,19.27,dark,warm
img1684.jpg,83.48,6.52,18.12,light,unclassified
img6855.jpg,67.61,15.01,17.21,medium,warm
img7593.jpg,43.38,19.2,18.17,medium,warm
img5384.jpg,59.51,19.85,18.3,medium,warm
img6841.jpg,40.76,9.57,12.28,medium,cool
img265.jpg,79.92,9.97,28.02,light,unclassified
img7587.jpg,34.38,15.89,24.15,dark,warm
img6699.jpg,54.67,21.68,23.06,medium,warm
img3087.jpg,75.51,12.13,14.98,light,neutral
img2399.jpg,81.74,3.78,13.18,light,unclassified
img4930.jpg,64.53,21.32,33.13,medium,warm
img5179.jpg,46.82,12.44,12.83,medium,unclassified
img2616.jpg,72.75,23.42,35.9,light,warm
img4267.jpg,35.52,7.77,8.46,dark,cool
img6470.jpg,47.78,13.22,5.75,medium,unclassified
img6316.jpg,64.33,21.62,25.02,medium,warm
img932.jpg,76.62,15.9,19.52,light,warm
img1479.jpg,61.63,18.04,22.45,medium,warm
img7008.jpg,55.53,24.61,28.97,medium,warm
img4501.jpg,61.3,22.98,16.97,medium,warm
img2170.jpg,74.75,9.54,5.87,light,cool
img6302.jpg,56.28,7.19,17.37,medium,unclassified
img6464.jpg,41.86,21.04,28.69,medium,warm
img2602.jpg,55.4,22.61,36.66,medium,warm
img4273.jpg,59.97,14.94,14.5,medium,neutral
img5145.jpg,65.44,20.4,11.99,medium,unclassified
img3534.jpg,74.53,0.61,9.97,light,cool
img3252.jpg,58.08,19.2,16.88,medium,warm
img5623.jpg,70.85,11.69,10.21,light,unclassified
img7034.jpg,40.77,10.62,5.17,medium,unclassified
img1451.jpg,53.94,21.27,17.07,medium,warm
img7020.jpg,56.49,13.69,29.64,medium,unclassified
img4529.jpg,41.47,11.51,18.47,medium,neutral
img3246.jpg,58.2,21.3,22.36,medium,warm
img5637.jpg,68.72,9.78,21.49,medium,unclassified
img5151.jpg,70.18,25.17,13.99,light,unclassified
img1337.jpg,67.55,13.78,25.73,medium,unclassified
img6458.jpg,52.07,7.34,16.08,medium,unclassified
img5804.jpg,49.93,9.16,13.57,medium,unclassified
img729.jpg,68.09,21.59,18.64,medium,warm
img5810.jpg,50.75,25.47,17.84,medium,warm
img2819.jpg,67.06,18.57,15.53,medium,warm
img4298.jpg,48.06,14.86,1.15,medium,unclassified
img2831.jpg,31.43,9.59,5.59,dark,cool
img5186.jpg,51.98,14.09,17.24,medium,neutral
img715.jpg,67.62,17.97,22.39,medium,warm
img5838.jpg,64.74,16.03,21.16,medium,warm
img701.jpg,81.66,17.19,14.83,light,unclassified
img1492.jpg,72.84,18.32,27.68,light,warm
img2825.jpg,65.29,13.36,21.18,medium,unclassified
img5192.jpg,59.61,24.65,35.34,medium,warm
img1493.jpg,63.35,13.78,22.26,medium,unclassified
img700.jpg,71.46,15.31,12.84,light,unclassified
img3284.jpg,42.1,18.45,18.32,medium,warm
img5193.jpg,60.16,22.42,38.26,medium,warm
img5187.jpg,40.53,23.08,26.33,medium,warm
img2830.jpg,67.6,15.2,11.72,medium,unclassified
img4299.jpg,26.29,17.53,17.75,dark,warm
img5839.jpg,68.76,14.79,13.87,medium,neutral
img714.jpg,51.92,17.08,14.8,medium,unclassified
img5811.jpg,53.73,14.86,15.7,medium,neutral
img2818.jpg,61.53,19.64,20.4,medium,warm
img728.jpg,70.07,18.48,16.83,light,warm
img5805.jpg,48.19,17.83,16.9,medium,warm
img5636.jpg,48.04,28.77,9.38,medium,unclassified
img3247.jpg,65.72,21.14,15.87,medium,warm
img4528.jpg,38.2,17.92,19.67,dark,warm
img7021.jpg,33.36,21.35,19.83,dark,warm
img1450.jpg,72.0,12.36,24.63,light,unclassified
img6459.jpg,28.55,6.15,6.63,dark,cool
img1336.jpg,71.24,20.61,26.58,light,warm
img3521.jpg,67.49,13.24,21.02,medium,unclassified
img5150.jpg,68.52,10.9,5.49,medium,unclassified
img5144.jpg,65.52,12.24,18.63,medium,neutral
img7035.jpg,18.05,21.98,15.32,dark,warm
img5622.jpg,79.11,4.69,17.55,light,unclassified
img3253.jpg,66.37,10.51,12.35,medium,unclassified
img927.jpg,70.48,18.43,18.16,light,warm
img6303.jpg,44.72,11.6,8.64,medium,unclassified
img4272.jpg,56.63,21.79,23.83,medium,warm
img6465.jpg,48.46,17.09,35.47,medium,warm
img6471.jpg,54.39,11.15,13.26,medium,neutral
img4266.jpg,49.42,23.33,37.03,medium,warm
img3509.jpg,64.55,10.49,17.52,medium,neutral
img2617.jpg,67.28,25.91,21.3,medium,warm
img5178.jpg,52.29,11.23,17.42,medium,neutral
img2171.jpg,53.77,17.35,26.24,medium,warm
img4500.jpg,49.62,18.5,21.99,medium,warm
img7009.jpg,61.25,17.7,28.49,medium,warm
img1478.jpg,56.68,9.11,11.39,medium,cool
img933.jpg,57.54,17.98,24.65,medium,warm
img6317.jpg,53.91,11.89,33.22,medium,unclassified
img6698.jpg,41.28,14.2,14.02,medium,neutral
img7586.jpg,46.86,15.83,7.4,medium,unclassified
img6840.jpg,72.27,10.19,17.69,light,neutral
img5391.jpg,52.85,17.66,21.76,medium,warm
img3938.jpg,73.51,22.81,36.61,light,warm
img2398.jpg,68.88,17.03,16.48,medium,warm
img3086.jpg,64.29,14.8,32.33,medium,unclassified
img1691.jpg,61.79,15.24,6.28,medium,unclassified
img3092.jpg,58.06,8.97,16.62,medium,unclassified
img5385.jpg,65.63,23.76,27.27,medium,warm
img7592.jpg,62.33,22.52,27.86,medium,warm
img3904.jpg,67.23,10.38,27.49,medium,unclassified
img258.jpg,66.31,13.93,16.81,medium,neutral
img1875.jpg,41.0,17.38,15.05,medium,warm
img4919.jpg,76.97,11.33,26.08,light,unclassified
img6868.jpg,66.54,19.0,12.04,medium,unclassified
img3910.jpg,61.81,17.47,18.55,medium,warm
img5352.jpg,75.88,13.96,38.46,light,unclassified
img3723.jpg,49.46,24.98,19.07,medium,warm
img7545.jpg,62.83,16.01,18.55,medium,warm
img1134.jpg,51.27,28.52,25.31,medium,warm
img7223.jpg,66.68,17.2,23.29,medium,warm
img5434.jpg,51.23,17.73,22.47,medium,warm
img3051.jpg,50.05,28.18,30.72,medium,warm
img6129.jpg,44.7,13.07,15.08,medium,neutral
img7237.jpg,57.03,19.54,34.68,medium,warm
img7551.jpg,63.84,19.66,17.36,medium,warm
img6897.jpg,59.31,12.6,19.23,medium,neutral
img5346.jpg,47.05,20.94,33.88,medium,warm
img2429.jpg,73.94,11.87,10.4,light,unclassified
img3737.jpg,72.77,20.15,27.68,light,warm
img4058.jpg,42.9,13.74,12.99,medium,unclassified
img7579.jpg,63.07,17.46,12.7,medium,unclassified
img6667.jpg,59.82,24.02,17.37,medium,warm
img2401.jpg,74.22,24.0,10.69,light,unclassified
img4070.jpg,28.15,9.32,11.79,dark,cool
img4716.jpg,60.09,9.23,11.85,medium,cool
img5408.jpg,50.79,24.8,20.79,medium,warm
img6115.jpg,47.44,20.05,26.08,medium,warm
img4702.jpg,71.81,16.38,19.18,light,warm
img2415.jpg,70.36,21.32,6.38,light,unclassified
img4064.jpg,57.93,9.34,20.64,medium,unclassified
img6673.jpg,38.13,18.29,21.09,dark,warm
img310.jpg,39.98,10.0,15.01,dark,unclassified
img6934.jpg,59.16,20.41,21.79,medium,warm
img1083.jpg,83.56,9.91,8.6,light,cool
img3694.jpg,61.73,10.82,-5.05,medium,unclassified
img5583.jpg,58.26,19.53,26.89,medium,warm
img4845.jpg,35.91,9.78,20.63,dark,unclassified
img7394.jpg,42.53,10.81,5.75,medium,unclassified
img1929.jpg,84.79,1.38,19.75,light,unclassified
img462.jpg,80.63,12.7,13.53,light,neutral
img5597.jpg,41.26,19.01,24.83,medium,warm
img4851.jpg,41.51,11.63,18.69,medium,neutral
img3858.jpg,68.53,15.02,14.17,medium,unclassified
img3680.jpg,66.61,15.45,14.77,medium,unclassified
img304.jpg,59.05,20.62,16.0,medium,warm
img6920.jpg,75.64,12.5,26.06,light,unclassified
img3870.jpg,78.02,9.6,20.3,light,unclassified
